Latitude,Longitude,Sample_ID,Sample_Material_Eng,Sample_Material,Measuring_Institution..Eng.,Measuring_Institution,Pretreatment_Institution_Eng,Pretreatment_Institution_.only.if.different.from.AMS.Lab.,Measurement_Date,R_Combine_Note,Mismatch_Flag,BP,error,Period_New,Site_Code_Eng,Site_Code,Site_OG_Eng,Site_OG,Feature,FeatureType_Eng,Feature_Type,Excavating_Institution_Eng,Excavating_Institution,Year,Sub_Region,Total_Houses,median
37.578,127.184,Beta-195740,Residue attached to pottery,토기부착물,Beta Analytic,Beta Analytic Radiocarbon Dating Laboratory,National Museum of Japanese History,日本國立歷史民俗博物館,2009(西本보고서),,,3360,40,Bronze,Hanam Misari,하남 미사리,Hanam Misari,하남 미사리,"고려대 11호 주거지, 『미사리』5(1994)도면33-3. 토기저부내면(환저저부편).",Dwelling,주거지,"Korea University Museum, 西本 豊弘, 2009,
弥生農耕の起源と東アジア-炭素年代測定による高精度編年体系の構築-",고려대학교,2009,North Han River Basin,37,3589
37.58,127.194,SNU07-028,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007/11/30,,,1830,60,ProtoThree,Hanam Mangwol-dong Gusan,하남 망월동 구산,"Mangwol-dong Gusan, Hanam",하남 망월동 구산 유적,11호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2008,North Han River Basin,10,1735
37.575,127.199,GX-28881,Charcoal (wood charcoal),목탄,Geochron Laboratories,Krueger Enterprise. Inc. Geochron 연구소,,,2002/03/15,,,1449,94,ProtoThree,Hanam Misari,하남 미사리,"Site at Misadong, Hanam, Korea",하남 미사동-2001년 시굴조사 보고서,8지구 집터,Dwelling,주거지,Sejong University Museum,세종대학교박물관,2002,North Han River Basin,43,1352
37.575,127.199,KCP 79,Charcoal (wood charcoal),목탄,National Research Institute of Cultural Heritage,국립문화재연구소,,,1993/12/07,,,1730,50,ProtoThree,Hanam Misari,하남 미사리,Hanam Misari,하남 미사리,A지구 1호,Dwelling,주거지,Hanyang University Museum,한양대학교 발굴조사단,1994,North Han River Basin,43,1620
37.762,127.959,OWd090249,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,,,1540,40,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 30호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1419
37.762,127.959,OWd090250,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,,,1600,40,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 31호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1470
37.762,127.959,OWd090257,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/02,,,1610,40,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 39호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1476
37.762,127.959,OWd090237,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,,,1620,40,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 7호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1482
37.762,127.959,OWd090235,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,Selected based on archaeological context,,1640,40,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 3호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1515
37.762,127.959,OWd090247,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,,,1640,40,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 28호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1515
37.762,127.959,OWd090248,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,,,1650,40,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 29호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1532
37.762,127.959,OWd090242,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,,,1680,50,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 21호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1572
37.762,127.959,OWd090239,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,,,1689,35,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 14호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1581
37.762,127.959,OWd090231,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,,,1700,40,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 1호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1592
37.762,127.959,OWd090251,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,,,1710,40,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 32호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1600
37.762,127.959,OWd090252,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,,,1710,40,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 33호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1600
37.762,127.959,OWd090253,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,,,1710,40,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 35호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1600
37.762,127.959,OWd090259,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/02,,,1710,40,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 43호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1600
37.762,127.959,OWd090232,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,R_Combined,,1715,29,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 2호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1601
37.762,127.959,OWd090254,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/02,Selected based on archaeological context,,1730,50,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 36호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1620
37.762,127.959,OWd090244,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,,,1740,40,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 25호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1629
37.762,127.959,OWd090243,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,,,1750,50,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 24호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1638
37.762,127.959,OWd090236,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,,,1780,40,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 5호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1658
37.762,127.959,OWd090245,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,,,1800,40,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 26호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1693
37.762,127.959,OWd090238,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,,,1810,50,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 13호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1708
37.762,127.959,OWd090246,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,,,1830,40,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 27호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1733
37.762,127.959,OWd090256,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/02,,,1830,40,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 38호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1733
37.762,127.959,OWd090258,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/02,,,1840,40,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 41호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1747
37.762,127.959,OWd090225,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,,,2430,40,Bronze,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,청동기시대 1호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,5,2478
37.762,127.959,OWd090226,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,,,2480,40,Bronze,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,청동기시대 1호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,5,2574
37.762,127.959,OWd090227,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,R_Combined,,2500,29,Bronze,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,청동기시대 2호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,5,2585
37.762,127.959,OWd090261,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/02,,,1840,40,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 45호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1747
37.762,127.959,OWd090260,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/02,,,1880,40,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 44호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1788
37.762,127.959,OWd090241,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010/12/01,,,1930,50,ProtoThree,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,철기시대 19호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,North Han River Basin,47,1849
37.7489,127.9212,KCL16-292,Charcoal (wood charcoal),목탄,Kongju National University,국립공주대학교,,,,,,1947,27,ProtoThree,Hongcheon Songjeong-ri,홍천 송정리,Hongcheon Songjeong-ri 53-8 and 1 Other Lot Site,홍천 송정리 53-8번지 외 1필지 유적,철기시대 주거지,Dwelling,주거지,Korea Heritage Agency,한국문화재재단,2018,North Han River Basin,14,1872
37.7489,127.9212,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,㈜카본애널리스랩,,,,1727,18,ProtoThree,Hongcheon Songjeong-ri,홍천 송정리,Hongcheon Songjeong-ri 80-28,홍천 송정리 80-28번지,5호 주거지 노지,Dwelling,주거지,Baekdu Institute of Culture,백두문화재연구원,2019,North Han River Basin,14,1612
37.7489,127.9212,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,㈜카본애널리스랩,,,,1739,25,ProtoThree,Hongcheon Songjeong-ri,홍천 송정리,Hongcheon Songjeong-ri 80-28,홍천 송정리 80-28번지,3호 주거지-노지내부1,Dwelling,주거지,Baekdu Institute of Culture,백두문화재연구원,2019,North Han River Basin,14,1627
37.7489,127.9212,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,㈜카본애널리스랩,,,,1740,30,ProtoThree,Hongcheon Songjeong-ri,홍천 송정리,Hongcheon Songjeong-ri 80-28,홍천 송정리 80-28번지,2호 주거지-내부,Dwelling,주거지,Baekdu Institute of Culture,백두문화재연구원,2019,North Han River Basin,14,1629
37.7489,127.9212,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,㈜카본애널리스랩,,,,1754,17,ProtoThree,Hongcheon Songjeong-ri,홍천 송정리,Hongcheon Songjeong-ri 80-28,홍천 송정리 80-28번지,1호 주거지-추정초본류,Dwelling,주거지,Baekdu Institute of Culture,백두문화재연구원,2019,North Han River Basin,14,1648
37.7489,127.9212,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,㈜카본애널리스랩,,,,1875,22,ProtoThree,Hongcheon Songjeong-ri,홍천 송정리,Hongcheon Songjeong-ri 80-28,홍천 송정리 80-28번지,4호 주거지-노지1,Dwelling,주거지,Baekdu Institute of Culture,백두문화재연구원,2019,North Han River Basin,14,1780
