Latitude,Longitude,Sample_ID,Sample_Material_Eng,Sample_Material,Measuring_Institution (Eng),Measuring_Institution,Pretreatment_Institution_Eng,Pretreatment_Institution_.only.if.different.from.AMS.Lab.,Measurement_Date,BP,error,Period_New,Site_Code_Eng,Site_Code,Site_OG_Eng,Site_OG,Feature,FeatureType_Eng,Feature_Type,Excavating_Institution_Eng,Excavating_Institution,Year,면적.m2.,전체주거지수.추정주거지.수,전체.면적.강원은.없음.,추정유무,융기문,즐문,이중구연,미상.추정.,비고,돌대각목,역삼동,가락동,흔암리,송국리,검단리.천전리,미상.추정..1,비고.1,원형점토,미상.초기철기.,비고.2,삼각점토,미상.추정..2,비고.3,경질무문,미상.추정..3,비고.4,원삼국.삼국,미상.추정..4,비고.5,고구려,미상.추정..5,비고.6,통신이후,미상..추정.,비고.7,충청.신석기.홍도,청동기.충청.홍도
37.347,128.358,SNU12-005,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2012-11-26,2850 ,50,Bronze,Pyeongchang Yaksu-ri,평창 약수리,"Yaksu-ri, Pyeongchang",평창 약수리 취락,A-9호,Dwelling,주거지,Gangwon Research Institute of Archaeological and Cultural Properties,강원고고문화연구원,2013,43.61 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.347,128.358,SNU12-006,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2012-11-26,2800 ,40,Bronze,Pyeongchang Yaksu-ri,평창 약수리,"Yaksu-ri, Pyeongchang",평창 약수리 취락,B-1호,Dwelling,주거지,Gangwon Research Institute of Archaeological and Cultural Properties,강원고고문화연구원,2013,53.51 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.347,128.358,SNU12-007,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2012-11-26,2740 ,50,Bronze,Pyeongchang Yaksu-ri,평창 약수리,"Yaksu-ri, Pyeongchang",평창 약수리 취락,B-6호,Dwelling,주거지,Gangwon Research Institute of Archaeological and Cultural Properties,강원고고문화연구원,2013,36.86 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.347,128.358,SNU12-008,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2012-11-26,2850 ,100,Bronze,Pyeongchang Yaksu-ri,평창 약수리,"Yaksu-ri, Pyeongchang",평창 약수리 취락,B-8호,Dwelling,주거지,Gangwon Research Institute of Archaeological and Cultural Properties,강원고고문화연구원,2013,43.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.347,128.358,SNU12-009,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2012-11-26,2830 ,40,Bronze,Pyeongchang Yaksu-ri,평창 약수리,"Yaksu-ri, Pyeongchang",평창 약수리 취락,B-11호,Dwelling,주거지,Gangwon Research Institute of Archaeological and Cultural Properties,강원고고문화연구원,2013,29.65 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.347,128.358,SNU12-010,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2012-11-26,2870 ,40,Bronze,Pyeongchang Yaksu-ri,평창 약수리,"Yaksu-ri, Pyeongchang",평창 약수리 취락,B-12호,Dwelling,주거지,Gangwon Research Institute of Archaeological and Cultural Properties,강원고고문화연구원,2013,26.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.336,128.371,OWd080131,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2008-11-17,2930 ,40,Bronze,Pyeongchang Cheondong-ri,평창 천동리,"Yonghyang-ri Site, Pyeongchang",평창 용항리 유적 - 부록 : 평창 천동리 유적 -,"2호, 탄화목-1",Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2010,불가,0/2,,O,,,,,,O,,O,,,,,,,,,,,,,,,,,,,,,,,,,
37.336,128.371,OWd080132,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2008-11-17,2860 ,40,Bronze,Pyeongchang Cheondong-ri,평창 천동리,"Yonghyang-ri Site, Pyeongchang",평창 용항리 유적 - 부록 : 평창 천동리 유적 -,"2호, 탄화목-2",Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2010,불가,0/2,,O,,,,,,O,,O,,,,,,,,,,,,,,,,,,,,,,,,,
37.336,128.371,OWd080134,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2008-11-17,2830 ,40,Bronze,Pyeongchang Cheondong-ri,평창 천동리,"Yonghyang-ri Site, Pyeongchang",평창 용항리 유적 - 부록 : 평창 천동리 유적 -,"2호, 탄화목-4",Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2010,불가,0/2,,O,,,,,,O,,O,,,,,,,,,,,,,,,,,,,,,,,,,
37.336,128.371,OWd080137,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2008-11-17,3120 ,50,Bronze,Pyeongchang Cheondong-ri,평창 천동리,"Yonghyang-ri Site, Pyeongchang",평창 용항리 유적 - 부록 : 평창 천동리 유적 -,"2호, 탄화목-7",Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2010,불가,0/2,,O,,,,,,O,,O,,,,,,,,,,,,,,,,,,,,,,,,,
37.336,128.371,OWd090695,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2009-07-16,2460 ,40,Bronze,Pyeongchang Cheondong-ri,평창 천동리,"Yonghyang-ri Site, Pyeongchang",평창 용항리 유적 - 부록 : 평창 천동리 유적 -,"1호, 평창천동-01",Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2010,불가,0/2,,O,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,
37.324,128.378,SNU10-061,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010-08-05,2750 ,50,Bronze,Pyeongchang Maji-ri,평창 마지리,"Chundong-ri ∙ Maji-ri, Pyeongchang",평창 천동리∙마지리 취락,마지리 청동기 1호 주거지,Dwelling,주거지,Gangwon Research Institute of Archaeological and Cultural Properties,강원고고문화연구원,2012,25.51 ,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,
37.324,128.378,SNU10-062,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010-08-05,2850 ,50,Bronze,Pyeongchang Maji-ri,평창 마지리,"Chundong-ri ∙ Maji-ri, Pyeongchang",평창 천동리∙마지리 취락,마지리 청동기 2호 주거지,Dwelling,주거지,Gangwon Research Institute of Archaeological and Cultural Properties,강원고고문화연구원,2012,17.57 ,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,
37.324,128.378,SNU10-063,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010-08-05,2680 ,50,Bronze,Pyeongchang Maji-ri,평창 마지리,"Chundong-ri ∙ Maji-ri, Pyeongchang",평창 천동리∙마지리 취락,마지리 청동기 4호 주거지,Dwelling,주거지,Gangwon Research Institute of Archaeological and Cultural Properties,강원고고문화연구원,2012,11.24 ,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,
37.324,128.378,SNU10-064,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010-08-05,2620 ,50,Bronze,Pyeongchang Maji-ri,평창 마지리,"Chundong-ri ∙ Maji-ri, Pyeongchang",평창 천동리∙마지리 취락,마지리 청동기 8호 주거지,Dwelling,주거지,Gangwon Research Institute of Archaeological and Cultural Properties,강원고고문화연구원,2012,45.07 ,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,
37.381,128.387,SNU11-695,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2012-05-25,2390 ,40,Bronze,Pyeongchang Hupyeong-ri,평창 후평리,"Hupyeong-ri, Pyeongchang",평창 후평리 유적,1-1호 주거지,Dwelling,주거지,Jungbu Institute for Archaeology,중부고고학연구소,2013,13.20 ,,,,,,,,,,o,,,,,,"적색마연, 무문양",,,,,,,,,,,,,,,,,,,,
37.381,128.387,SNU11-696,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2012-05-25,2880 ,40,Bronze,Pyeongchang Hupyeong-ri,평창 후평리,"Hupyeong-ri, Pyeongchang",평창 후평리 유적,3호 주거지,Dwelling,주거지,Jungbu Institute for Archaeology,중부고고학연구소,2013,32.10 ,,,,,,,,,,o,,,,,,무문양,,,,,,,,,,,,,,,,,,,,
37.381,128.387,SNU11-698,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2012-05-25,2820 ,40,Bronze,Pyeongchang Hupyeong-ri,평창 후평리,"Hupyeong-ri, Pyeongchang",평창 후평리 유적,5호 주거지,Dwelling,주거지,Jungbu Institute for Archaeology,중부고고학연구소,2013,25.30 ,,,,,,,,,,o,,,,,,적색마연,,,,,,,,,,,,,,,,,,,,
37.381,128.387,SNU11-697,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2012-05-25,2820 ,50,Bronze,Pyeongchang Hupyeong-ri,평창 후평리,"Hupyeong-ri, Pyeongchang",평창 후평리 유적,6호 주거지,Dwelling,주거지,Jungbu Institute for Archaeology,중부고고학연구소,2013,30.93 ,,,,,,,,,,o,,,,,,적색마연,,,,,,,,,,,,,,,,,,,,
37.762,127.959,OWd090227,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010-12-01,2470 ,40,Bronze,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,청동기시대 2호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,49.30 ,,,,,,,,,,,,,,,,"적색마연, 무문양",,,,,,,,,,,,,,,,,,,,
37.762,127.959,OWd090228,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010-12-01,2530 ,40,Bronze,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,청동기시대 2호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.762,127.959,OWd090225,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010-12-01,2430 ,40,Bronze,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,청동기시대 1호 ,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,23.70 ,,,,,,,,,,,,,,,,무문양,O,,,,,,,,,,,,,,,,,,,
37.762,127.959,OWd090226,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2010-12-01,2480 ,40,Bronze,Hongcheon Seongsan-ri,홍천 성산리,"Seongsan-ri, Hongcheon",홍천 성산리 유적,청동기시대 1호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.759,127.969,미상,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008(보고서),2940 ,60,Bronze,Hongcheon Oesampo-ri,홍천 외삼포리,"Oesampo-ri, Hongcheon",홍천 외삼포리 유적,1호 주거지,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2008,45.11 ,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,
37.759,127.969,미상,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008(보고서),2810 ,50,Bronze,Hongcheon Oesampo-ri,홍천 외삼포리,"Oesampo-ri, Hongcheon",홍천 외삼포리 유적,2호 주거지,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2008,85.60 ,,,,,,,,,O,O,,,,,,,,,,,,,,,,,,,,,,,,,,
37.759,127.969,미상,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008(보고서),3080 ,60,Bronze,Hongcheon Oesampo-ri,홍천 외삼포리,"Oesampo-ri, Hongcheon",홍천 외삼포리 유적,3호 주거지,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2008,82.51 ,,,,,O,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.759,127.969,미상,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008(보고서),2820 ,50,Bronze,Hongcheon Oesampo-ri,홍천 외삼포리,"Oesampo-ri, Hongcheon",홍천 외삼포리 유적,4호 주거지,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2008,50.96 ,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,
37.759,127.969,미상,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008(보고서),3120 ,80,Bronze,Hongcheon Oesampo-ri,홍천 외삼포리,"Oesampo-ri, Hongcheon",홍천 외삼포리 유적,5호 주거지,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2008,48.64 ,,,,,O,,,,O,,O,,,,,,,,,,,,,,,,,,,,,,,,,
37.813,127.984,SNU07-804,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008-06-18,3840 ,50,Bronze,Hongcheon Cheoljeong-ri,홍천 철정리,Cheoljeong-ri Ⅱ,홍천 철정리 Ⅱ유적,청A-1호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,34.32 ,54/67,,O,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.813,127.984,SNU07-805,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008-06-18,3030 ,50,Bronze,Hongcheon Cheoljeong-ri,홍천 철정리,Cheoljeong-ri Ⅱ,홍천 철정리 Ⅱ유적,청A-3호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,34.32 ,54/67,,O,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.813,127.984,SNU07-806,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008-06-18,3000 ,50,Bronze,Hongcheon Cheoljeong-ri,홍천 철정리,Cheoljeong-ri Ⅱ,홍천 철정리 Ⅱ유적,청A-3호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,34.32 ,54/67,,O,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.813,127.984,SNU07-807,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008-06-18,2920 ,50,Bronze,Hongcheon Cheoljeong-ri,홍천 철정리,Cheoljeong-ri Ⅱ,홍천 철정리 Ⅱ유적,청A-11호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,14.55 ,,,,,,,,,O,,O,,,,,,,,,,,,,,,,,,,,,,,,,
37.813,127.984,SNU07-808,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008-06-18,3000 ,50,Bronze,Hongcheon Cheoljeong-ri,홍천 철정리,Cheoljeong-ri Ⅱ,홍천 철정리 Ⅱ유적,청A-11호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,14.55 ,,,,,,,,,O,,O,,,,,,,,,,,,,,,,,,,,,,,,,
37.813,127.984,SNU07-809,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008-06-18,3110 ,50,Bronze,Hongcheon Cheoljeong-ri,홍천 철정리,Cheoljeong-ri Ⅱ,홍천 철정리 Ⅱ유적,청A-12호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,73.58 ,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.813,127.984,SNU07-810,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008-06-18,2860 ,50,Bronze,Hongcheon Cheoljeong-ri,홍천 철정리,Cheoljeong-ri Ⅱ,홍천 철정리 Ⅱ유적,청A-12호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,73.58 ,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.813,127.984,SNU07-811,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008-06-18,3070 ,50,Bronze,Hongcheon Cheoljeong-ri,홍천 철정리,Cheoljeong-ri Ⅱ,홍천 철정리 Ⅱ유적,청A-21호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,127.04 ,,,,,,,,,O,,O,,,,,,,,,,,,,,,,,,,,,,,,,
37.813,127.984,SNU07-812,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008-07-01,2980 ,50,Bronze,Hongcheon Cheoljeong-ri,홍천 철정리,Cheoljeong-ri Ⅱ,홍천 철정리 Ⅱ유적,청A-21호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,127.04 ,,,,,,,,,O,,O,,,,,,,,,,,,,,,,,,,,,,,,,
37.813,127.984,SNU07-813,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008-07-01,3000 ,50,Bronze,Hongcheon Cheoljeong-ri,홍천 철정리,Cheoljeong-ri Ⅱ,홍천 철정리 Ⅱ유적,청A-22호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,46.71 ,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,
37.813,127.984,SNU07-814,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008-07-01,2930 ,50,Bronze,Hongcheon Cheoljeong-ri,홍천 철정리,Cheoljeong-ri Ⅱ,홍천 철정리 Ⅱ유적,청A-23호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,18.99 ,,,,,,,,,,,,,,,O,무문토기출토,,,,,,,,,,,,,,,,,,,,
37.813,127.984,SNU07-815,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008-07-01,2940 ,50,Bronze,Hongcheon Cheoljeong-ri,홍천 철정리,Cheoljeong-ri Ⅱ,홍천 철정리 Ⅱ유적,청A-32호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,54.85 ,,,,,,,,,,,,,,,O,출토토기없음,,,,,,,,,,,,,,,,,,,,
37.813,127.984,SNU07-816,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008-07-01,2830 ,50,Bronze,Hongcheon Cheoljeong-ri,홍천 철정리,Cheoljeong-ri Ⅱ,홍천 철정리 Ⅱ유적,청A-36호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,27.09 ,,,,,,,,,,,,,,,O,출토토기없음,,,,,,,,,,,,,,,,,,,,
37.813,127.984,SNU07-817,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008-07-01,2520 ,50,Bronze,Hongcheon Cheoljeong-ri,홍천 철정리,Cheoljeong-ri Ⅱ,홍천 철정리 Ⅱ유적,청A-44호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,16.81 ,,,,,,,,,,,,,,,O,무문토기출토,,,,,,,,,,,,,,,,,,,,
37.813,127.984,SNU07-818,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008-07-01,2430 ,50,Bronze,Hongcheon Cheoljeong-ri,홍천 철정리,Cheoljeong-ri Ⅱ,홍천 철정리 Ⅱ유적,청A-45호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,33.44 ,,,,,,,,,,,,,,,O,무문토기출토,,,,,,,,,,,,,,,,,,,,
37.813,127.984,SNU07-819,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008-07-01,2460 ,50,Bronze,Hongcheon Cheoljeong-ri,홍천 철정리,Cheoljeong-ri Ⅱ,홍천 철정리 Ⅱ유적,청A-46호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,34.32 ,54/67,,O,,,,,,,,,,,,O,무문토기출토,,,,,,,,,,,,,,,,,,,,
37.813,127.984,SNU07-820,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008-07-01,2500 ,50,Bronze,Hongcheon Cheoljeong-ri,홍천 철정리,Cheoljeong-ri Ⅱ,홍천 철정리 Ⅱ유적,청A-50호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,38.52 ,,,,,,,,,,,,,,,O,무문토기출토,,,,,,,,,,,,,,,,,,,,
37.813,127.984,SNU07-821,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008-07-01,2810 ,50,Bronze,Hongcheon Cheoljeong-ri,홍천 철정리,Cheoljeong-ri Ⅱ,홍천 철정리 Ⅱ유적,청A-54호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,55.04 ,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,
37.813,127.984,SNU07-822,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008-07-01,2880 ,50,Bronze,Hongcheon Cheoljeong-ri,홍천 철정리,Cheoljeong-ri Ⅱ,홍천 철정리 Ⅱ유적,청A-54호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2011,55.04 ,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,
